backend,num_qubits,twoq,arm,seed,input,label,z_exact,z_noisy,q0_physical,readout_error,routed_2q,blocks,shots,sim_seed,platform,processor,python,qiskit,qiskit_aer,qiskit_ibm_runtime,pennylane
FakeOsaka,127,ecr,B,1,00,-1,-0.9977557601066275,-0.9405,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,1,01,1,0.9977572710780895,0.9405,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,1,10,1,0.9977560581090166,0.944,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,1,11,-1,-0.9977575690804796,-0.9395,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,2,00,-1,-0.9977557601066275,-0.9405,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,2,01,1,0.9977572710780895,0.9405,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,2,10,1,0.9977560581090166,0.944,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,2,11,-1,-0.9977575690804796,-0.9395,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,3,00,-1,-0.9977557601066275,-0.9405,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,3,01,1,0.9977572710780895,0.9405,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,3,10,1,0.9977560581090166,0.944,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,3,11,-1,-0.9977575690804796,-0.9395,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,4,00,-1,-0.9977557601066275,-0.9405,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,4,01,1,0.9977572710780895,0.9405,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,4,10,1,0.9977560581090166,0.944,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeOsaka,127,ecr,B,4,11,-1,-0.9977575690804796,-0.9395,90,0.018900000000000028,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,0,00,-1,-0.9977557601066275,-0.941,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,0,01,1,0.9977572710780895,0.94,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,0,10,1,0.9977560581090166,0.9425,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,0,11,-1,-0.9977575690804796,-0.9445,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,1,00,-1,-0.9977557601066275,-0.941,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,1,01,1,0.9977572710780895,0.94,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,1,10,1,0.9977560581090166,0.9425,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,1,11,-1,-0.9977575690804796,-0.9445,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,2,00,-1,-0.9977557601066275,-0.941,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,2,01,1,0.9977572710780895,0.94,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,2,10,1,0.9977560581090166,0.9425,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,2,11,-1,-0.9977575690804796,-0.9445,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,3,00,-1,-0.9977557601066275,-0.941,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,3,01,1,0.9977572710780895,0.94,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,3,10,1,0.9977560581090166,0.9425,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,3,11,-1,-0.9977575690804796,-0.9445,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,4,00,-1,-0.9977557601066275,-0.941,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,4,01,1,0.9977572710780895,0.94,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,4,10,1,0.9977560581090166,0.9425,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,A,4,11,-1,-0.9977575690804796,-0.9445,0,0.009033203125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,0,00,-1,-0.9977557601066275,-0.981,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,0,01,1,0.9977572710780895,0.984,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,0,10,1,0.9977560581090166,0.984,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,0,11,-1,-0.9977575690804796,-0.981,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,1,00,-1,-0.9977557601066275,-0.981,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,1,01,1,0.9977572710780895,0.984,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,1,10,1,0.9977560581090166,0.984,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,1,11,-1,-0.9977575690804796,-0.981,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,2,00,-1,-0.9977557601066275,-0.981,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,2,01,1,0.9977572710780895,0.984,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,2,10,1,0.9977560581090166,0.984,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,2,11,-1,-0.9977575690804796,-0.981,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,3,00,-1,-0.9977557601066275,-0.981,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,3,01,1,0.9977572710780895,0.984,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,3,10,1,0.9977560581090166,0.984,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,3,11,-1,-0.9977575690804796,-0.981,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,4,00,-1,-0.9977557601066275,-0.981,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,4,01,1,0.9977572710780895,0.984,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,4,10,1,0.9977560581090166,0.984,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakePittsburgh,156,cz,B,4,11,-1,-0.9977575690804796,-0.981,87,0.0037841796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,0,00,-1,-0.9977557601066275,-0.8115,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,0,01,1,0.9977572710780895,0.8375,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,0,10,1,0.9977560581090166,0.8375,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,0,11,-1,-0.9977575690804796,-0.822,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,1,00,-1,-0.9977557601066275,-0.8115,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,1,01,1,0.9977572710780895,0.8375,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,1,10,1,0.9977560581090166,0.8375,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,1,11,-1,-0.9977575690804796,-0.822,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,2,00,-1,-0.9977557601066275,-0.8115,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,2,01,1,0.9977572710780895,0.8375,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,2,10,1,0.9977560581090166,0.8375,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,2,11,-1,-0.9977575690804796,-0.822,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,3,00,-1,-0.9977557601066275,-0.8115,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,3,01,1,0.9977572710780895,0.8375,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,3,10,1,0.9977560581090166,0.8375,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,3,11,-1,-0.9977575690804796,-0.822,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,4,00,-1,-0.9977557601066275,-0.8115,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,4,01,1,0.9977572710780895,0.8375,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,4,10,1,0.9977560581090166,0.8375,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,A,4,11,-1,-0.9977575690804796,-0.822,0,0.028564453125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,0,00,-1,-0.9977557601066275,-0.9575,78,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,0,01,1,0.9977572710780895,0.9615,78,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,0,10,1,0.9977560581090166,0.961,75,0.01025390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,0,11,-1,-0.9977575690804796,-0.9625,75,0.01025390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,1,00,-1,-0.9977557601066275,-0.9575,78,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,1,01,1,0.9977572710780895,0.9615,78,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,1,10,1,0.9977560581090166,0.961,75,0.01025390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,1,11,-1,-0.9977575690804796,-0.9625,75,0.01025390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,2,00,-1,-0.9977557601066275,-0.9575,78,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,2,01,1,0.9977572710780895,0.9615,78,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,2,10,1,0.9977560581090166,0.961,75,0.01025390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,2,11,-1,-0.9977575690804796,-0.9625,75,0.01025390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,3,00,-1,-0.9977557601066275,-0.9575,78,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,3,01,1,0.9977572710780895,0.9615,78,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,3,10,1,0.9977560581090166,0.961,75,0.01025390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,3,11,-1,-0.9977575690804796,-0.9625,75,0.01025390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,4,00,-1,-0.9977557601066275,-0.9575,78,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,4,01,1,0.9977572710780895,0.9615,78,0.007080078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,4,10,1,0.9977560581090166,0.961,75,0.01025390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeQuebec,127,ecr,B,4,11,-1,-0.9977575690804796,-0.9625,75,0.01025390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,0,00,-1,-0.9977557601066275,-0.938,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,0,01,1,0.9977572710780895,0.934,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,0,10,1,0.9977560581090166,0.921,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,0,11,-1,-0.9977575690804796,-0.929,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,1,00,-1,-0.9977557601066275,-0.938,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,1,01,1,0.9977572710780895,0.934,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,1,10,1,0.9977560581090166,0.921,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,1,11,-1,-0.9977575690804796,-0.929,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,2,00,-1,-0.9977557601066275,-0.938,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,2,01,1,0.9977572710780895,0.934,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,2,10,1,0.9977560581090166,0.921,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,2,11,-1,-0.9977575690804796,-0.929,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,3,00,-1,-0.9977557601066275,-0.938,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,3,01,1,0.9977572710780895,0.934,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,3,10,1,0.9977560581090166,0.921,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,3,11,-1,-0.9977575690804796,-0.929,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,4,00,-1,-0.9977557601066275,-0.938,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,4,01,1,0.9977572710780895,0.934,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,4,10,1,0.9977560581090166,0.921,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,A,4,11,-1,-0.9977575690804796,-0.929,0,0.01123046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
