family,eps,seed,method,aligned_err,twoq
"(0.5,e,e)",1e-11,101,PSF-Zero old path,2.828432311413793e-11,2
"(0.5,e,e)",1e-11,101,PSF-Zero closed form,2.828432311413793e-11,2
"(0.5,e,e)",1e-11,202,decomposer ZSX (as PSF-Zero),2.8284195712566793e-11,2
"(0.5,e,e)",1e-11,202,decomposer default Euler,2.8284275893682845e-11,2
"(0.5,e,e)",1e-11,202,"transpile L1 [cx,rz,sx,x]",2.8284275828650762e-11,2
"(0.5,e,e)",1e-11,202,"transpile L2 [cx,rz,sx,x]",2.8284275828650762e-11,2
"(0.5,e,e)",1e-11,202,"transpile L3 [cx,rz,sx,x]",2.8284275828650762e-11,2
"(0.5,e,e)",1e-11,202,transpile L1 GenericBackendV2 cz,2.8284359935133396e-11,2
"(0.5,e,e)",1e-11,202,transpile L3 GenericBackendV2 cz,2.8284280387691275e-11,2
"(0.5,e,e)",1e-11,202,PSF-Zero old path,2.828434412299841e-11,2
"(0.5,e,e)",1e-11,202,PSF-Zero closed form,2.828434412299841e-11,2
"(0.5,e,e)",5.6234132519034904e-12,13,decomposer ZSX (as PSF-Zero),1.5905555720822805e-11,2
"(0.5,e,e)",5.6234132519034904e-12,13,decomposer default Euler,1.5905576539719354e-11,2
"(0.5,e,e)",5.6234132519034904e-12,13,"transpile L1 [cx,rz,sx,x]",1.590545404378169e-11,2
"(0.5,e,e)",5.6234132519034904e-12,13,"transpile L2 [cx,rz,sx,x]",1.590545404378169e-11,2
"(0.5,e,e)",5.6234132519034904e-12,13,"transpile L3 [cx,rz,sx,x]",1.590545404378169e-11,2
"(0.5,e,e)",5.6234132519034904e-12,13,transpile L1 GenericBackendV2 cz,1.5905496046196122e-11,2
"(0.5,e,e)",5.6234132519034904e-12,13,transpile L3 GenericBackendV2 cz,1.590539629017351e-11,2
"(0.5,e,e)",5.6234132519034904e-12,13,PSF-Zero old path,1.59054336876831e-11,2
"(0.5,e,e)",5.6234132519034904e-12,13,PSF-Zero closed form,1.59054336876831e-11,2
"(0.5,e,e)",5.6234132519034904e-12,101,decomposer ZSX (as PSF-Zero),1.5905188176536878e-11,2
"(0.5,e,e)",5.6234132519034904e-12,101,decomposer default Euler,1.5905463519402134e-11,2
"(0.5,e,e)",5.6234132519034904e-12,101,"transpile L1 [cx,rz,sx,x]",1.5905189854759203e-11,2
"(0.5,e,e)",5.6234132519034904e-12,101,"transpile L2 [cx,rz,sx,x]",1.5905189854759203e-11,2
"(0.5,e,e)",5.6234132519034904e-12,101,"transpile L3 [cx,rz,sx,x]",1.5905189854759203e-11,2
"(0.5,e,e)",5.6234132519034904e-12,101,transpile L1 GenericBackendV2 cz,1.590524594423239e-11,2
"(0.5,e,e)",5.6234132519034904e-12,101,transpile L3 GenericBackendV2 cz,1.590541793828369e-11,2
"(0.5,e,e)",5.6234132519034904e-12,101,PSF-Zero old path,1.590559374719756e-11,2
"(0.5,e,e)",5.6234132519034904e-12,101,PSF-Zero closed form,1.590559374719756e-11,2
"(0.5,e,e)",5.6234132519034904e-12,202,decomposer ZSX (as PSF-Zero),1.5905487988303404e-11,2
"(0.5,e,e)",5.6234132519034904e-12,202,decomposer default Euler,1.5905441587465705e-11,2
"(0.5,e,e)",5.6234132519034904e-12,202,"transpile L1 [cx,rz,sx,x]",1.5905513463749302e-11,2
"(0.5,e,e)",5.6234132519034904e-12,202,"transpile L2 [cx,rz,sx,x]",1.5905513463749302e-11,2
"(0.5,e,e)",5.6234132519034904e-12,202,"transpile L3 [cx,rz,sx,x]",1.5905513463749302e-11,2
"(0.5,e,e)",5.6234132519034904e-12,202,transpile L1 GenericBackendV2 cz,1.5905346623746503e-11,2
"(0.5,e,e)",5.6234132519034904e-12,202,transpile L3 GenericBackendV2 cz,1.590520529090207e-11,2
"(0.5,e,e)",5.6234132519034904e-12,202,PSF-Zero old path,1.590555728230011e-11,2
"(0.5,e,e)",5.6234132519034904e-12,202,PSF-Zero closed form,1.590555728230011e-11,2
"(0.5,e,e)",3.1622776601683794e-12,13,decomposer ZSX (as PSF-Zero),8.944189610413492e-12,2
"(0.5,e,e)",3.1622776601683794e-12,13,decomposer default Euler,8.944370881557297e-12,2
"(0.5,e,e)",3.1622776601683794e-12,13,"transpile L1 [cx,rz,sx,x]",8.944074644231606e-12,2
"(0.5,e,e)",3.1622776601683794e-12,13,"transpile L2 [cx,rz,sx,x]",8.944074644231606e-12,2
"(0.5,e,e)",3.1622776601683794e-12,13,"transpile L3 [cx,rz,sx,x]",8.944074644231606e-12,2
"(0.5,e,e)",3.1622776601683794e-12,13,transpile L1 GenericBackendV2 cz,8.944107543639485e-12,2
"(0.5,e,e)",3.1622776601683794e-12,13,transpile L3 GenericBackendV2 cz,8.944368716077202e-12,2
"(0.5,e,e)",3.1622776601683794e-12,13,PSF-Zero old path,8.953603884869497e-12,2
"(0.5,e,e)",3.1622776601683794e-12,13,PSF-Zero closed form,8.953603884869497e-12,2
"(0.5,e,e)",3.1622776601683794e-12,101,decomposer ZSX (as PSF-Zero),8.944128700857965e-12,2
"(0.5,e,e)",3.1622776601683794e-12,101,decomposer default Euler,8.944417057454095e-12,2
"(0.5,e,e)",3.1622776601683794e-12,101,"transpile L1 [cx,rz,sx,x]",8.944138384425743e-12,2
"(0.5,e,e)",3.1622776601683794e-12,101,"transpile L2 [cx,rz,sx,x]",8.944138384425743e-12,2
"(0.5,e,e)",3.1622776601683794e-12,101,"transpile L3 [cx,rz,sx,x]",8.944138384425743e-12,2
"(0.5,e,e)",3.1622776601683794e-12,101,transpile L1 GenericBackendV2 cz,8.944236038903971e-12,2
"(0.5,e,e)",3.1622776601683794e-12,101,transpile L3 GenericBackendV2 cz,8.944310095558063e-12,2
"(0.5,e,e)",3.1622776601683794e-12,101,PSF-Zero old path,8.983962802069486e-12,2
"(0.5,e,e)",3.1622776601683794e-12,101,PSF-Zero closed form,8.983962802069486e-12,2
"(0.5,e,e)",3.1622776601683794e-12,202,decomposer ZSX (as PSF-Zero),8.944240806673678e-12,2
"(0.5,e,e)",3.1622776601683794e-12,202,decomposer default Euler,8.944212673063381e-12,2
"(0.5,e,e)",3.1622776601683794e-12,202,"transpile L1 [cx,rz,sx,x]",8.944215876022483e-12,2
"(0.5,e,e)",3.1622776601683794e-12,202,"transpile L2 [cx,rz,sx,x]",8.944215876022483e-12,2
"(0.5,e,e)",3.1622776601683794e-12,202,"transpile L3 [cx,rz,sx,x]",8.944215876022483e-12,2
"(0.5,e,e)",3.1622776601683794e-12,202,transpile L1 GenericBackendV2 cz,8.944187461483062e-12,2
"(0.5,e,e)",3.1622776601683794e-12,202,transpile L3 GenericBackendV2 cz,8.944384734772858e-12,2
"(0.5,e,e)",3.1622776601683794e-12,202,PSF-Zero old path,8.944361729396218e-12,2
"(0.5,e,e)",3.1622776601683794e-12,202,PSF-Zero closed form,8.944361729396218e-12,2
"(0.5,e,e)",1.7782794100389228e-12,13,decomposer ZSX (as PSF-Zero),5.029933170365302e-12,2
"(0.5,e,e)",1.7782794100389228e-12,13,decomposer default Euler,5.0297234680739865e-12,2
"(0.5,e,e)",1.7782794100389228e-12,13,"transpile L1 [cx,rz,sx,x]",5.029810317889409e-12,2
"(0.5,e,e)",1.7782794100389228e-12,13,"transpile L2 [cx,rz,sx,x]",5.029810317889409e-12,2
"(0.5,e,e)",1.7782794100389228e-12,13,"transpile L3 [cx,rz,sx,x]",5.029810317889409e-12,2
"(0.5,e,e)",1.7782794100389228e-12,13,transpile L1 GenericBackendV2 cz,5.029775938263402e-12,2
"(0.5,e,e)",1.7782794100389228e-12,13,transpile L3 GenericBackendV2 cz,5.0297712827595655e-12,2
"(0.5,e,e)",1.7782794100389228e-12,13,PSF-Zero old path,5.03523674549846e-12,2
"(0.5,e,e)",1.7782794100389228e-12,13,PSF-Zero closed form,5.03523674549846e-12,2
"(0.5,e,e)",1.7782794100389228e-12,101,decomposer ZSX (as PSF-Zero),5.029819903679718e-12,2
"(0.5,e,e)",1.7782794100389228e-12,101,decomposer default Euler,5.029799083128211e-12,2
"(0.5,e,e)",1.7782794100389228e-12,101,"transpile L1 [cx,rz,sx,x]",5.029816474183024e-12,2
"(0.5,e,e)",1.7782794100389228e-12,101,"transpile L2 [cx,rz,sx,x]",5.029816474183024e-12,2
"(0.5,e,e)",1.7782794100389228e-12,101,"transpile L3 [cx,rz,sx,x]",5.029816474183024e-12,2
"(0.5,e,e)",1.7782794100389228e-12,101,transpile L1 GenericBackendV2 cz,5.029914399131954e-12,2
"(0.5,e,e)",1.7782794100389228e-12,101,transpile L3 GenericBackendV2 cz,5.029845189021339e-12,2
"(0.5,e,e)",1.7782794100389228e-12,101,PSF-Zero old path,5.030232211271816e-12,2
"(0.5,e,e)",1.7782794100389228e-12,101,PSF-Zero closed form,5.030232211271816e-12,2
"(0.5,e,e)",1.7782794100389228e-12,202,decomposer ZSX (as PSF-Zero),5.0297142539343166e-12,2
"(0.5,e,e)",1.7782794100389228e-12,202,decomposer default Euler,5.029658842017795e-12,2
"(0.5,e,e)",1.7782794100389228e-12,202,"transpile L1 [cx,rz,sx,x]",5.029720876788111e-12,2
"(0.5,e,e)",1.7782794100389228e-12,202,"transpile L2 [cx,rz,sx,x]",5.029720876788111e-12,2
"(0.5,e,e)",1.7782794100389228e-12,202,"transpile L3 [cx,rz,sx,x]",5.029720876788111e-12,2
"(0.5,e,e)",1.7782794100389228e-12,202,transpile L1 GenericBackendV2 cz,5.0296367114523605e-12,2
"(0.5,e,e)",1.7782794100389228e-12,202,transpile L3 GenericBackendV2 cz,5.029789011804563e-12,2
"(0.5,e,e)",1.7782794100389228e-12,202,PSF-Zero old path,5.029607916069789e-12,2
"(0.5,e,e)",1.7782794100389228e-12,202,PSF-Zero closed form,5.029607916069789e-12,2
"(0.5,e,e)",1e-12,13,decomposer ZSX (as PSF-Zero),2.8283460869641493e-12,2
"(0.5,e,e)",1e-12,13,decomposer default Euler,2.828378798717108e-12,2
"(0.5,e,e)",1e-12,13,"transpile L1 [cx,rz,sx,x]",2.828521321147326e-12,2
"(0.5,e,e)",1e-12,13,"transpile L2 [cx,rz,sx,x]",2.828521321147326e-12,2
"(0.5,e,e)",1e-12,13,"transpile L3 [cx,rz,sx,x]",2.828521321147326e-12,2
"(0.5,e,e)",1e-12,13,transpile L1 GenericBackendV2 cz,2.828325739350553e-12,2
"(0.5,e,e)",1e-12,13,transpile L3 GenericBackendV2 cz,2.828346018163818e-12,2
"(0.5,e,e)",1e-12,13,PSF-Zero old path,2.8314396606889564e-12,2
"(0.5,e,e)",1e-12,13,PSF-Zero closed form,2.8314396606889564e-12,2
"(0.5,e,e)",1e-12,101,decomposer ZSX (as PSF-Zero),2.8284128400783996e-12,2
"(0.5,e,e)",1e-12,101,decomposer default Euler,2.8285313260920895e-12,2
"(0.5,e,e)",1e-12,101,"transpile L1 [cx,rz,sx,x]",2.828538554163706e-12,2
"(0.5,e,e)",1e-12,101,"transpile L2 [cx,rz,sx,x]",2.828538554163706e-12,2
"(0.5,e,e)",1e-12,101,"transpile L3 [cx,rz,sx,x]",2.828538554163706e-12,2
"(0.5,e,e)",1e-12,101,transpile L1 GenericBackendV2 cz,2.8284153584918094e-12,2
"(0.5,e,e)",1e-12,101,transpile L3 GenericBackendV2 cz,2.8286475701660553e-12,2
"(0.5,e,e)",1e-12,101,PSF-Zero old path,3.049721784279454e-12,2
"(0.5,e,e)",1e-12,101,PSF-Zero closed form,3.049721784279454e-12,2
"(0.5,e,e)",1e-12,202,decomposer ZSX (as PSF-Zero),2.8284841722759e-12,2
"(0.5,e,e)",1e-12,202,decomposer default Euler,2.8284316559472735e-12,2
"(0.5,e,e)",1e-12,202,"transpile L1 [cx,rz,sx,x]",2.8283651637329034e-12,2
"(0.5,e,e)",1e-12,202,"transpile L2 [cx,rz,sx,x]",2.8283651637329034e-12,2
"(0.5,e,e)",1e-12,202,"transpile L3 [cx,rz,sx,x]",2.8283651637329034e-12,2
"(0.5,e,e)",1e-12,202,transpile L1 GenericBackendV2 cz,2.8286399116833893e-12,2
"(0.5,e,e)",1e-12,202,transpile L3 GenericBackendV2 cz,2.8284559403229735e-12,2
"(0.5,e,e)",1e-12,202,PSF-Zero old path,2.888661034210993e-12,2
"(0.5,e,e)",1e-12,202,PSF-Zero closed form,2.888661034210993e-12,2
"(pi/4,e,e)",0.01,13,decomposer ZSX (as PSF-Zero),4.501750139848131e-15,3
"(pi/4,e,e)",0.01,13,decomposer default Euler,3.486082963856632e-15,3
"(pi/4,e,e)",0.01,13,"transpile L1 [cx,rz,sx,x]",4.501750139848131e-15,3
"(pi/4,e,e)",0.01,13,"transpile L2 [cx,rz,sx,x]",4.501750139848131e-15,3
"(pi/4,e,e)",0.01,13,"transpile L3 [cx,rz,sx,x]",4.501750139848131e-15,3
"(pi/4,e,e)",0.01,13,transpile L1 GenericBackendV2 cz,3.619298391996597e-15,3
"(pi/4,e,e)",0.01,13,transpile L3 GenericBackendV2 cz,5.512793998509384e-15,3
"(pi/4,e,e)",0.01,13,PSF-Zero old path,4.714411620714545e-15,3
"(pi/4,e,e)",0.01,13,PSF-Zero closed form,1.4452235206665983e-15,3
"(pi/4,e,e)",0.01,101,decomposer ZSX (as PSF-Zero),1.6508190148969186e-14,3
"(pi/4,e,e)",0.01,101,decomposer default Euler,5.408094961963187e-15,3
"(pi/4,e,e)",0.01,101,"transpile L1 [cx,rz,sx,x]",1.6508190148969186e-14,3
"(pi/4,e,e)",0.01,101,"transpile L2 [cx,rz,sx,x]",1.6508190148969186e-14,3
"(pi/4,e,e)",0.01,101,"transpile L3 [cx,rz,sx,x]",1.6508190148969186e-14,3
"(pi/4,e,e)",0.01,101,transpile L1 GenericBackendV2 cz,6.2637809300633345e-15,3
"(pi/4,e,e)",0.01,101,transpile L3 GenericBackendV2 cz,7.016232513654086e-15,3
"(pi/4,e,e)",0.01,101,PSF-Zero old path,4.417818610820848e-15,3
"(pi/4,e,e)",0.01,101,PSF-Zero closed form,1.481515801598637e-15,3
"(pi/4,e,e)",0.01,202,decomposer ZSX (as PSF-Zero),6.843459501707179e-15,3
"(pi/4,e,e)",0.01,202,decomposer default Euler,4.239760195296644e-15,3
"(pi/4,e,e)",0.01,202,"transpile L1 [cx,rz,sx,x]",6.843459501707179e-15,3
"(pi/4,e,e)",0.01,202,"transpile L2 [cx,rz,sx,x]",6.843459501707179e-15,3
"(pi/4,e,e)",0.01,202,"transpile L3 [cx,rz,sx,x]",6.843459501707179e-15,3
"(pi/4,e,e)",0.01,202,transpile L1 GenericBackendV2 cz,5.669571288594567e-15,3
"(pi/4,e,e)",0.01,202,transpile L3 GenericBackendV2 cz,1.0138384734303603e-14,3
"(pi/4,e,e)",0.01,202,PSF-Zero old path,3.847633876132761e-15,3
"(pi/4,e,e)",0.01,202,PSF-Zero closed form,1.525264001301806e-15,3
"(pi/4,e,e)",0.005623413251903491,13,decomposer ZSX (as PSF-Zero),8.174100220311692e-15,3
"(pi/4,e,e)",0.005623413251903491,13,decomposer default Euler,4.420010057807368e-15,3
"(pi/4,e,e)",0.005623413251903491,13,"transpile L1 [cx,rz,sx,x]",8.174100220311692e-15,3
"(pi/4,e,e)",0.005623413251903491,13,"transpile L2 [cx,rz,sx,x]",8.174100220311692e-15,3
"(pi/4,e,e)",0.005623413251903491,13,"transpile L3 [cx,rz,sx,x]",8.174100220311692e-15,3
"(pi/4,e,e)",0.005623413251903491,13,transpile L1 GenericBackendV2 cz,7.785578107882354e-15,3
"(pi/4,e,e)",0.005623413251903491,13,transpile L3 GenericBackendV2 cz,1.0403603404383096e-14,3
"(pi/4,e,e)",0.005623413251903491,13,PSF-Zero old path,7.375633782324733e-15,3
"(pi/4,e,e)",0.005623413251903491,13,PSF-Zero closed form,1.4698831109520957e-15,3
"(pi/4,e,e)",0.005623413251903491,101,decomposer ZSX (as PSF-Zero),3.263854426554835e-14,3
"(pi/4,e,e)",0.005623413251903491,101,decomposer default Euler,8.509945570595544e-15,3
"(pi/4,e,e)",0.005623413251903491,101,"transpile L1 [cx,rz,sx,x]",3.263854426554835e-14,3
"(pi/4,e,e)",0.005623413251903491,101,"transpile L2 [cx,rz,sx,x]",3.263854426554835e-14,3
"(pi/4,e,e)",0.005623413251903491,101,"transpile L3 [cx,rz,sx,x]",3.263854426554835e-14,3
"(pi/4,e,e)",0.005623413251903491,101,transpile L1 GenericBackendV2 cz,8.637390478919705e-15,3
"(pi/4,e,e)",0.005623413251903491,101,transpile L3 GenericBackendV2 cz,1.1485008749390092e-14,3
"(pi/4,e,e)",0.005623413251903491,101,PSF-Zero old path,7.045912058236468e-15,3
"(pi/4,e,e)",0.005623413251903491,101,PSF-Zero closed form,1.3070839221494586e-15,3
"(pi/4,e,e)",0.005623413251903491,202,decomposer ZSX (as PSF-Zero),8.084587312792416e-15,3
"(pi/4,e,e)",0.005623413251903491,202,decomposer default Euler,5.0278854157176376e-15,3
"(pi/4,e,e)",0.005623413251903491,202,"transpile L1 [cx,rz,sx,x]",8.084587312792416e-15,3
"(pi/4,e,e)",0.005623413251903491,202,"transpile L2 [cx,rz,sx,x]",8.084587312792416e-15,3
"(pi/4,e,e)",0.005623413251903491,202,"transpile L3 [cx,rz,sx,x]",8.084587312792416e-15,3
"(pi/4,e,e)",0.005623413251903491,202,transpile L1 GenericBackendV2 cz,7.230410895580026e-15,3
"(pi/4,e,e)",0.005623413251903491,202,transpile L3 GenericBackendV2 cz,1.3314208809139998e-14,3
"(pi/4,e,e)",0.005623413251903491,202,PSF-Zero old path,7.019417931429411e-15,3
"(pi/4,e,e)",0.005623413251903491,202,PSF-Zero closed form,2.3681118337271404e-15,3
"(pi/4,e,e)",0.0031622776601683794,13,decomposer ZSX (as PSF-Zero),9.823491989525377e-15,3
"(pi/4,e,e)",0.0031622776601683794,13,decomposer default Euler,3.2724003155223107e-15,3
"(pi/4,e,e)",0.0031622776601683794,13,"transpile L1 [cx,rz,sx,x]",9.823491989525377e-15,3
"(pi/4,e,e)",0.0031622776601683794,13,"transpile L2 [cx,rz,sx,x]",9.823491989525377e-15,3
"(pi/4,e,e)",0.0031622776601683794,13,"transpile L3 [cx,rz,sx,x]",9.823491989525377e-15,3
"(pi/4,e,e)",0.0031622776601683794,13,transpile L1 GenericBackendV2 cz,1.2856976507057454e-14,3
"(pi/4,e,e)",0.0031622776601683794,13,transpile L3 GenericBackendV2 cz,1.7544614522288658e-14,3
"(pi/4,e,e)",0.0031622776601683794,13,PSF-Zero old path,1.2929705308771934e-14,3
"(pi/4,e,e)",0.0031622776601683794,13,PSF-Zero closed form,1.0732654376891142e-15,3
"(pi/4,e,e)",0.0031622776601683794,101,decomposer ZSX (as PSF-Zero),6.240128193354459e-14,3
"(pi/4,e,e)",0.0031622776601683794,101,decomposer default Euler,1.1047212831835092e-14,3
"(pi/4,e,e)",0.0031622776601683794,101,"transpile L1 [cx,rz,sx,x]",6.240128193354459e-14,3
"(pi/4,e,e)",0.0031622776601683794,101,"transpile L2 [cx,rz,sx,x]",6.240128193354459e-14,3
"(pi/4,e,e)",0.0031622776601683794,101,"transpile L3 [cx,rz,sx,x]",6.240128193354459e-14,3
"(pi/4,e,e)",0.0031622776601683794,101,transpile L1 GenericBackendV2 cz,1.4425599985774334e-14,3
"(pi/4,e,e)",0.0031622776601683794,101,transpile L3 GenericBackendV2 cz,1.83496130180916e-14,3
"(pi/4,e,e)",0.0031622776601683794,101,PSF-Zero old path,1.3609028752032097e-14,3
"(pi/4,e,e)",0.0031622776601683794,101,PSF-Zero closed form,1.6884503460352829e-15,3
"(pi/4,e,e)",0.0031622776601683794,202,decomposer ZSX (as PSF-Zero),1.1192313028171407e-14,3
"(pi/4,e,e)",0.0031622776601683794,202,decomposer default Euler,3.7398941397574885e-15,3
"(pi/4,e,e)",0.0031622776601683794,202,"transpile L1 [cx,rz,sx,x]",1.1192313028171407e-14,3
"(pi/4,e,e)",0.0031622776601683794,202,"transpile L2 [cx,rz,sx,x]",1.1192313028171407e-14,3
"(pi/4,e,e)",0.0031622776601683794,202,"transpile L3 [cx,rz,sx,x]",1.1192313028171407e-14,3
"(pi/4,e,e)",0.0031622776601683794,202,transpile L1 GenericBackendV2 cz,1.0553542672709726e-14,3
"(pi/4,e,e)",0.0031622776601683794,202,transpile L3 GenericBackendV2 cz,1.921589581374214e-14,3
"(pi/4,e,e)",0.0031622776601683794,202,PSF-Zero old path,1.0341230236721484e-14,3
"(pi/4,e,e)",0.0031622776601683794,202,PSF-Zero closed form,1.9760046199501216e-15,3
"(pi/4,e,e)",0.0017782794100389228,13,decomposer ZSX (as PSF-Zero),8.030940618015548e-14,3
"(pi/4,e,e)",0.0017782794100389228,13,decomposer default Euler,2.8706230078242017e-15,3
"(pi/4,e,e)",0.0017782794100389228,13,"transpile L1 [cx,rz,sx,x]",8.030940618015548e-14,3
"(pi/4,e,e)",0.0017782794100389228,13,"transpile L2 [cx,rz,sx,x]",8.030940618015548e-14,3
"(pi/4,e,e)",0.0017782794100389228,13,"transpile L3 [cx,rz,sx,x]",8.030940618015548e-14,3
"(pi/4,e,e)",0.0017782794100389228,13,transpile L1 GenericBackendV2 cz,2.4175687167936974e-14,3
"(pi/4,e,e)",0.0017782794100389228,13,transpile L3 GenericBackendV2 cz,6.058264818998624e-14,3
"(pi/4,e,e)",0.0017782794100389228,13,PSF-Zero old path,2.173924591431382e-14,3
"(pi/4,e,e)",0.0017782794100389228,13,PSF-Zero closed form,1.2522348664368387e-15,3
"(pi/4,e,e)",0.0017782794100389228,101,decomposer ZSX (as PSF-Zero),1.6764045743275303e-13,3
"(pi/4,e,e)",0.0017782794100389228,101,decomposer default Euler,2.2527405795539013e-14,3
"(pi/4,e,e)",0.0017782794100389228,101,"transpile L1 [cx,rz,sx,x]",1.6764045743275303e-13,3
"(pi/4,e,e)",0.0017782794100389228,101,"transpile L2 [cx,rz,sx,x]",1.6764045743275303e-13,3
"(pi/4,e,e)",0.0017782794100389228,101,"transpile L3 [cx,rz,sx,x]",1.6764045743275303e-13,3
"(pi/4,e,e)",0.0017782794100389228,101,transpile L1 GenericBackendV2 cz,4.4611256166934756e-14,3
"(pi/4,e,e)",0.0017782794100389228,101,transpile L3 GenericBackendV2 cz,6.292673148976819e-14,3
"(pi/4,e,e)",0.0017782794100389228,101,PSF-Zero old path,9.706518468082284e-14,3
"(pi/4,e,e)",0.0017782794100389228,101,PSF-Zero closed form,9.474106912742716e-14,3
"(pi/4,e,e)",0.0017782794100389228,202,decomposer ZSX (as PSF-Zero),8.070724452230431e-14,3
"(pi/4,e,e)",0.0017782794100389228,202,decomposer default Euler,6.849906227117556e-15,3
"(pi/4,e,e)",0.0017782794100389228,202,"transpile L1 [cx,rz,sx,x]",8.070724452230431e-14,3
"(pi/4,e,e)",0.0017782794100389228,202,"transpile L2 [cx,rz,sx,x]",8.070724452230431e-14,3
"(pi/4,e,e)",0.0017782794100389228,202,"transpile L3 [cx,rz,sx,x]",8.070724452230431e-14,3
"(pi/4,e,e)",0.0017782794100389228,202,transpile L1 GenericBackendV2 cz,2.0623130032501277e-14,3
"(pi/4,e,e)",0.0017782794100389228,202,transpile L3 GenericBackendV2 cz,6.46529533020078e-14,3
"(pi/4,e,e)",0.0017782794100389228,202,PSF-Zero old path,2.0881852714424242e-14,3
"(pi/4,e,e)",0.0017782794100389228,202,PSF-Zero closed form,2.05652199717873e-15,3
"(pi/4,e,e)",0.001,13,decomposer ZSX (as PSF-Zero),1.4096764576516841e-13,3
"(pi/4,e,e)",0.001,13,decomposer default Euler,1.816363999876153e-15,3
"(pi/4,e,e)",0.001,13,"transpile L1 [cx,rz,sx,x]",1.4096764576516841e-13,3
"(pi/4,e,e)",0.001,13,"transpile L2 [cx,rz,sx,x]",1.4096764576516841e-13,3
"(pi/4,e,e)",0.001,13,"transpile L3 [cx,rz,sx,x]",1.4096764576516841e-13,3
"(pi/4,e,e)",0.001,13,transpile L1 GenericBackendV2 cz,3.9119867224081525e-14,3
"(pi/4,e,e)",0.001,13,transpile L3 GenericBackendV2 cz,1.1042379189144745e-13,3
"(pi/4,e,e)",0.001,13,PSF-Zero old path,3.870932039834105e-14,3
"(pi/4,e,e)",0.001,13,PSF-Zero closed form,1.0680713713554772e-15,3
"(pi/4,e,e)",0.001,101,decomposer ZSX (as PSF-Zero),3.009863434855888e-13,3
"(pi/4,e,e)",0.001,101,decomposer default Euler,3.855963262638043e-14,3
"(pi/4,e,e)",0.001,101,"transpile L1 [cx,rz,sx,x]",3.009863434855888e-13,3
"(pi/4,e,e)",0.001,101,"transpile L2 [cx,rz,sx,x]",3.009863434855888e-13,3
"(pi/4,e,e)",0.001,101,"transpile L3 [cx,rz,sx,x]",3.009863434855888e-13,3
"(pi/4,e,e)",0.001,101,transpile L1 GenericBackendV2 cz,3.989821082736689e-14,3
"(pi/4,e,e)",0.001,101,transpile L3 GenericBackendV2 cz,1.1089556378904852e-13,3
"(pi/4,e,e)",0.001,101,PSF-Zero old path,3.9265391433468234e-14,3
"(pi/4,e,e)",0.001,101,PSF-Zero closed form,1.3188283000802255e-15,3
"(pi/4,e,e)",0.001,202,decomposer ZSX (as PSF-Zero),1.4223774636845575e-13,3
"(pi/4,e,e)",0.001,202,decomposer default Euler,3.585129236798361e-15,3
"(pi/4,e,e)",0.001,202,"transpile L1 [cx,rz,sx,x]",1.4223774636845575e-13,3
"(pi/4,e,e)",0.001,202,"transpile L2 [cx,rz,sx,x]",1.4223774636845575e-13,3
"(pi/4,e,e)",0.001,202,"transpile L3 [cx,rz,sx,x]",1.4223774636845575e-13,3
"(pi/4,e,e)",0.001,202,transpile L1 GenericBackendV2 cz,3.8116902853680364e-14,3
"(pi/4,e,e)",0.001,202,transpile L3 GenericBackendV2 cz,1.1160061419391275e-13,3
"(pi/4,e,e)",0.001,202,PSF-Zero old path,4.001001199103675e-14,3
"(pi/4,e,e)",0.001,202,PSF-Zero closed form,1.962088049523837e-15,3
"(pi/4,e,e)",0.0005623413251903491,13,decomposer ZSX (as PSF-Zero),5.916592050666089e-14,3
"(pi/4,e,e)",0.0005623413251903491,13,decomposer default Euler,2.786233767139224e-15,3
"(pi/4,e,e)",0.0005623413251903491,13,"transpile L1 [cx,rz,sx,x]",5.916592050666089e-14,3
"(pi/4,e,e)",0.0005623413251903491,13,"transpile L2 [cx,rz,sx,x]",5.916592050666089e-14,3
"(pi/4,e,e)",0.0005623413251903491,13,"transpile L3 [cx,rz,sx,x]",5.916592050666089e-14,3
"(pi/4,e,e)",0.0005623413251903491,13,transpile L1 GenericBackendV2 cz,6.806680918284716e-14,3
"(pi/4,e,e)",0.0005623413251903491,13,transpile L3 GenericBackendV2 cz,1.0024304556979968e-13,3
"(pi/4,e,e)",0.0005623413251903491,13,PSF-Zero old path,6.968180783513409e-14,3
"(pi/4,e,e)",0.0005623413251903491,13,PSF-Zero closed form,1.100378187731952e-15,3
"(pi/4,e,e)",0.0005623413251903491,101,decomposer ZSX (as PSF-Zero),3.3549355922581406e-13,3
"(pi/4,e,e)",0.0005623413251903491,101,decomposer default Euler,6.921480671625985e-14,3
"(pi/4,e,e)",0.0005623413251903491,101,"transpile L1 [cx,rz,sx,x]",3.3549355922581406e-13,3
"(pi/4,e,e)",0.0005623413251903491,101,"transpile L2 [cx,rz,sx,x]",3.3549355922581406e-13,3
"(pi/4,e,e)",0.0005623413251903491,101,"transpile L3 [cx,rz,sx,x]",3.3549355922581406e-13,3
"(pi/4,e,e)",0.0005623413251903491,101,transpile L1 GenericBackendV2 cz,7.106364503874954e-14,3
"(pi/4,e,e)",0.0005623413251903491,101,transpile L3 GenericBackendV2 cz,9.953207432580974e-14,3
"(pi/4,e,e)",0.0005623413251903491,101,PSF-Zero old path,6.941614037859891e-14,3
